epoch,train_total,val_total,train_hard,train_soft,train_feat,val_hard,val_soft,val_feat
14,0.2687785651683807,0.2841734908245228,0.2320821430683136,0.13930136007070543,0.21510218596458436,0.25080610977278817,0.13846068332592645,0.22357003721925947
15,0.2720615686178207,0.3126173311913455,0.2343237336874008,0.141745669901371,0.21837084150314331,0.2772378281310753,0.15455372824713035,0.24061578677760231
16,0.26402960598468783,0.3208788103527493,0.2263695137500763,0.13772251892089843,0.21418063008785249,0.29787711523197313,0.13388762512692698,0.2406618043228432
17,0.26167720746994017,0.29265768439681444,0.22175186133384706,0.1416974848508835,0.21313885796070098,0.2521647419090624,0.16619699420752349,0.22094420647179638
18,0.2581700929403305,0.29233408746895967,0.218019762635231,0.13975340300798417,0.2121007910966873,0.25628407465087044,0.16041285986149753,0.2160379069822806
19,0.24449880886077882,0.27407059514964066,0.19953114676475525,0.14374730116128923,0.2056760437488556,0.240394976955873,0.14743293269916816,0.20521409864778872
20,0.24428694772720336,0.270098978722537,0.20009208178520202,0.1424869841337204,0.20492131304740907,0.227741496430503,0.16328304398942878,0.2056500392931479
21,0.23854347288608552,0.27434662922664926,0.19201425111293793,0.14545063138008119,0.2016610187292099,0.23454200835139663,0.16335066794245331,0.2038733920565358
22,0.24186187469959258,0.2681993637923841,0.1974233137369156,0.1431022787094116,0.202449565410614,0.2321672801066328,0.14876210441191992,0.20351212388939327
23,0.23993491733074188,0.2752635230620702,0.19526605147123338,0.1421356439590454,0.20202662074565889,0.23221607230327748,0.17251703695014672,0.2031905292360871
24,0.23599023735523225,0.26760893287482085,0.18957425165176392,0.1428184496164322,0.2014757455587387,0.22207010675359656,0.17053433700844092,0.20333185736779813
25,0.2429294216632843,0.2850518579836245,0.19781514102220535,0.14441214257478713,0.2037839288711548,0.24030537020277093,0.17059035654421206,0.21886996262603337
26,0.2364753143787384,0.2706275013861833,0.18928211098909378,0.14482261699438095,0.20177015721797942,0.2345782087908851,0.15033880400436897,0.20440369844436646
27,0.23652792084217072,0.26471345292197335,0.19046361833810807,0.14300931733846664,0.20100196945667267,0.22417264569688727,0.15539484139945772,0.203913821666329
28,0.23536078786849976,0.2700054943561554,0.18887858140468597,0.143540409386158,0.20027885329723358,0.2307116538286209,0.15751320647972603,0.20417791108290353
29,0.23432197439670563,0.30393586666495714,0.1871168431043625,0.14472719264030456,0.19974007511138916,0.25807967478478394,0.1894339284411183,0.2214997112751007
30,0.23180280208587647,0.3154183835894973,0.18344375026226042,0.14577403032779693,0.1988665568828583,0.27913107447050234,0.16924712144666249,0.2308416493512966
31,0.23008067929744722,0.28220885274586854,0.18107652127742768,0.14543044286966325,0.19899326121807098,0.2334970751846278,0.18390537632836235,0.211964280517013
32,0.2258811001777649,0.25989344660882596,0.1756056975722313,0.14738182532787322,0.19580853819847108,0.21730669643040057,0.16086605218825517,0.19839647743437025
33,0.22443815386295318,0.2638042900297377,0.17520186311006547,0.14422655761241912,0.19509627199172974,0.223391302757793,0.15989095386531618,0.19821029680746574
34,0.22260499775409698,0.2671215065099575,0.17111653006076813,0.14691094648838043,0.1958338017463684,0.2232514429423544,0.170663273996777,0.19882170138535676
35,0.2228423182964325,0.2643622618030619,0.17224964284896851,0.1450298582315445,0.19586202871799469,0.2250457477790338,0.15791476048805095,0.19818601508935293
36,0.22333459782600404,0.26126215910470046,0.17239527118206024,0.14635695856809616,0.19583605790138245,0.21614105889090784,0.16817311059545587,0.19837161953802462
37,0.22234284496307374,0.2584043299710309,0.17065585964918137,0.14714394974708558,0.19580185568332673,0.21866302302590124,0.1531715707646476,0.19796247890702
38,0.22015117621421815,0.27758563889397514,0.16850677239894868,0.146077605843544,0.1945771726369858,0.2331274358762635,0.1768296096060011,0.20449182832682575
39,0.21736915016174316,0.2639703645750328,0.16493794345855714,0.14687558954954147,0.1928330363035202,0.21812439295980665,0.16978552495991742,0.2011587730160466
40,0.21853295886516572,0.26777335946206693,0.16573179149627684,0.14740540140867234,0.19433027243614195,0.22085569440214722,0.1755216474886294,0.20172625724916105
41,0.21733233618736267,0.2707672036356396,0.16412035572528838,0.1478760580420494,0.19361755561828614,0.22520298317626672,0.1755518747700585,0.20153183683201117
42,0.22026722967624665,0.2587701727946599,0.1681600272655487,0.14772660946846009,0.19412409126758576,0.21417119712741287,0.16618745249730568,0.19664698783998136
43,0.21807674801349639,0.262325715135645,0.16537959480285644,0.14816847085952758,0.19286829352378845,0.21779238101508883,0.16844966455742164,0.1977871584671515
44,0.21675716626644134,0.25844513321364365,0.16465438508987426,0.1455978546142578,0.19273245668411254,0.21710500755795725,0.15843086772494847,0.19647455270643588
45,0.21617922234535217,0.25908567121735326,0.1624257819056511,0.14827125442028047,0.19333265578746794,0.2148187552337293,0.16701110645576758,0.19536403594193635
46,0.21590808069705963,0.2605221128022229,0.16138796335458755,0.15004263532161713,0.1930790456533432,0.21452326051614903,0.17075697967299708,0.1970957793571331
47,0.2166686269044876,0.259598888180874,0.16298234748840332,0.14890659028291703,0.19303001165390016,0.21364161868890127,0.17061854402224222,0.19621396395895216
